,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,grad,Rho
325,325,-20.857632879930257,-5.9097924157002915,[0.09166667],0.8366642388089179,0.09166666666666666,14.902787175882493,[7.92840542],1.0120662204957915,-4.122646807186965e-06,tensor(-13.6503),"[np.float64(0.5955880019862676), np.float64(9.1224231257199), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
326,326,-20.884237905472062,-5.91210573805637,[0.09166667],0.8408010402613911,0.09166666666666666,14.902787175882493,[7.92840542],1.0120662204957915,5.568289912020274e-06,tensor(6.0968),"[np.float64(0.5954518592144992), np.float64(9.122431218897196), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
327,327,-20.910299606248483,-5.915373566857799,[0.1],0.8464940167546967,0.1,14.902787175882493,[7.92840542],1.0120662204957915,3.794832965658387e-06,tensor(5.8567),"[np.float64(0.5952669694574848), np.float64(9.122443285922946), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
328,328,-20.93456682643375,-5.919254714857368,[0.1],0.8527626002179759,0.1,14.902787175882493,[7.92840542],1.0120662204957915,-6.7750923990427716e-06,tensor(-13.6756),"[np.float64(0.5950530697322994), np.float64(9.122457237821889), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
329,329,-20.95623049361997,-5.92362489541124,[0.1],0.8592407207415482,0.1,14.902787175882493,[7.92840542],1.0120662204957915,6.1370935099480765e-06,tensor(5.8653),"[np.float64(0.5948227978227673), np.float64(9.122472203838832), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
330,330,-20.96112399013388,-5.926066491885109,[0.1],0.8651971332692331,0.1,14.902787175882493,[7.92840542],1.0120662204957915,7.3022443998127e-06,tensor(5.8694),"[np.float64(0.5946076727222653), np.float64(9.122485775669505), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
331,331,-20.964590884224226,-5.92835298826163,[0.1],0.8698284270200946,0.1,14.902787175882493,[7.92840542],1.0120662204957915,-9.365121880347056e-07,tensor(-15.1706),"[np.float64(0.5944353430638615), np.float64(9.1224959628688), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
332,332,-20.96979004735411,-5.9311187461060415,[0.1],0.8734129380338177,0.1,14.902787175882493,[7.92840542],1.0120662204957915,1.6176528626328975e-05,tensor(5.8749),"[np.float64(0.5942973334931944), np.float64(9.12250343050915), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
333,333,-20.97652531813878,-5.934266815242406,[0.1],0.8761418276374208,0.1,14.902787175882493,[7.92840542],1.0120662204957915,2.068742258383454e-05,tensor(5.8767),"[np.float64(0.5941868642424707), np.float64(9.122508713333106), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
334,334,-20.984509515973887,-5.937720224491678,[0.1],0.878183001304737,0.1,14.902787175882493,[7.92840542],1.0120662204957915,1.511372216315854e-05,tensor(5.8781),"[np.float64(0.594098506637066), np.float64(9.1225122413287), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
335,335,-20.993495754746704,-5.941187077517018,[0.1],0.8796728973438931,0.1,14.902787175882493,[7.92840542],1.0120662204957915,1.470194361896813e-06,tensor(5.8791),"[np.float64(0.5940279106801494), np.float64(9.12251436025068), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
336,336,-21.002893385955698,-5.944757119571273,[0.1],0.8807654140853541,0.1,14.902787175882493,[7.92840542],1.0120662204957915,-1.8630766045347327e-05,tensor(-15.1897),"[np.float64(0.5939715887166906), np.float64(9.12251534811436), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
337,337,-21.01329450328701,-5.948440327895968,[0.1],0.8814630928236858,0.1,14.902787175882493,[7.92840542],1.0120662204957915,-1.0977702035629035e-05,tensor(-15.1909),"[np.float64(0.5939267442820225), np.float64(9.122515428348605), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
338,338,-21.02184581582919,-5.952136188017625,[0.10833333],0.882145315236333,0.10833333333333334,14.902787175882493,[7.92840542],1.0120662204957915,1.8880481595297965e-05,tensor(5.6358),"[np.float64(0.5938911324326197), np.float64(9.12251478070775), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
339,339,-21.030017512539644,-5.955587371487888,[0.10833333],0.8824715933403443,0.10833333333333334,14.902787175882493,[7.92840542],1.0120662204957915,3.396114818428449e-05,tensor(5.6360),"[np.float64(0.5938710685511059), np.float64(9.122512017328065), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
340,340,-21.038274372596458,-5.958849565748611,[0.10833333],0.8824688855302475,0.10833333333333334,14.902787175882493,[7.92840542],1.0130782867162873,3.7219471497961094e-05,tensor(5.6360),"[np.float64(0.5938634690683671), np.float64(9.12250756046853), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
341,341,-19.109536923517645,-4.800288952693632,[0.05833333],0.5318657652464879,0.058333333333333334,14.873891141079874,[7.92840542],1.0130782867162873,3.10199229271151e-05,tensor(6.8208),"[np.float64(0.5938658600222769), np.float64(9.122501748837763), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
342,342,-19.109706203412422,-4.802170124436905,[0.05833333],0.5332683847993489,0.058333333333333334,14.873891141079874,[7.92840542],1.0130782867162873,1.5402749993780733e-05,tensor(6.8220),"[np.float64(0.5938099208723253), np.float64(9.122501301916312), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
343,343,-19.11413856378379,-4.80423540911749,[0.05833333],0.5348304009835664,0.058333333333333334,14.873891141079874,[7.92840542],1.0130782867162873,-7.750310968563098e-06,tensor(-16.9405),"[np.float64(0.5937072942923342), np.float64(9.122505144697914), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
344,344,-19.12223970598658,-4.806447690270983,[0.05833333],0.5364889843567635,0.058333333333333334,14.873891141079874,[7.92840542],1.0130782867162873,1.9671051596860429e-07,tensor(6.8246),"[np.float64(0.5935673265480211), np.float64(9.122512416959209), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
345,345,-19.13295405009432,-4.808777143216134,[0.05833333],0.5382623274408148,0.058333333333333334,14.873891141079874,[7.92840542],1.0130782867162873,-4.109101633652374e-06,tensor(-16.9474),"[np.float64(0.5933975140857937), np.float64(9.122522430385745), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
346,346,-19.13979660071704,-4.811200007653614,[0.06666667],0.5408304106190575,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,1.892658393285591e-05,tensor(6.5927),"[np.float64(0.5932038661905873), np.float64(9.122534634166673), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
347,347,-19.144541422860744,-4.813484165588753,[0.06666667],0.5433224300469819,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,2.7054062468311874e-05,tensor(6.5946),"[np.float64(0.5930220743716637), np.float64(9.122546307975577), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
348,348,-19.149395851943456,-4.815656767567234,[0.06666667],0.5455420026801768,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,2.3251907275556615e-05,tensor(6.5964),"[np.float64(0.5928498026044736), np.float64(9.12255755349638), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
349,349,-19.15433794343198,-4.817739601497537,[0.06666667],0.5475430463264775,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,9.903312425599851e-06,tensor(6.5980),"[np.float64(0.5926851817347608), np.float64(9.12256845254986), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
350,350,-19.159086871400895,-4.819750149675776,[0.06666667],0.5493997582542129,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,-1.1084897778083716e-05,tensor(-17.2057),"[np.float64(0.5925267154950891), np.float64(9.122579070969495), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
351,351,-19.161618431745115,-4.820726291020756,[0.06666667],0.550242542508276,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,-6.038248313406742e-06,tensor(-17.2074),"[np.float64(0.5924499571628503), np.float64(9.12258426632068), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
352,352,-19.164097383873926,-4.821679027003477,[0.06666667],0.5510378024048437,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,1.144235740581461e-05,tensor(6.6007),"[np.float64(0.5923751835965815), np.float64(9.122589369856158), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
353,353,-19.166495641768343,-4.8226129449519854,[0.06666667],0.551799474225505,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,2.027002349724038e-05,tensor(6.6013),"[np.float64(0.5923020054885622), np.float64(9.12259439925049), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
354,354,-19.16894361264986,-4.823531718814352,[0.06666667],0.552520698812576,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,2.217486901209966e-05,tensor(6.6019),"[np.float64(0.5922301112045373), np.float64(9.122599368673374), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
355,355,-19.17143123800739,-4.824438292587365,[0.06666667],0.5532094728381031,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,1.854101409011695e-05,tensor(6.6024),"[np.float64(0.5921592511713956), np.float64(9.122604289495706), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
356,356,-19.17395046735736,-4.825335025201418,[0.06666667],0.5538721977648079,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,1.0475774819175571e-05,tensor(6.6030),"[np.float64(0.5920892255100275), np.float64(9.122609170842175), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
357,357,-19.176468606442594,-4.8262238069363095,[0.06666667],0.5545170901348405,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,-1.1349798949633975e-06,tensor(-17.2162),"[np.float64(0.5920198741301644), np.float64(9.122614020035051), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
358,358,-19.17893636029355,-4.827106152035929,[0.06666667],0.5551534496005888,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,3.026562788305425e-06,tensor(6.6040),"[np.float64(0.5919510688288848), np.float64(9.122618842947496), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
359,359,-19.181418304108952,-4.827983272994462,[0.06666667],0.5557764663901179,0.06666666666666667,14.873891141079874,[7.92840542],1.0130782867162873,1.1964449171437731e-06,tensor(6.6045),"[np.float64(0.5918827069711948), np.float64(9.122623644285978), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
360,360,-19.183803953506537,-4.828856141267751,[0.06666667],0.5564013897665467,0.06666666666666667,14.873891141079874,[7.92840542],1.0140913650030035,-5.427384917828935e-06,tensor(-17.2201),"[np.float64(0.5918147063537036), np.float64(9.122628427826408), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
361,361,-24.864626453597552,-5.959692645980351,[0.06666667],0.35350295921458474,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,2.726721818992212e-06,tensor(6.4454),"[np.float64(0.5917470012265532), np.float64(9.122633196587634), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
362,362,-24.873121368503792,-5.961284353180906,[0.06666667],0.35404304513812546,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,4.214570750568634e-06,tensor(6.4458),"[np.float64(0.5916680761931963), np.float64(9.122639876449322), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
363,363,-24.886041995888704,-5.9636398154771575,[0.06666667],0.3545221849855267,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,3.690806362739321e-07,tensor(6.4462),"[np.float64(0.5915801968371519), np.float64(9.122648084754749), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
364,364,-24.90234002994175,-5.966606271008188,[0.06666667],0.3549721843403185,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,-7.743375961338601e-06,tensor(-14.7349),"[np.float64(0.5914851857556307), np.float64(9.122657515431383), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
365,365,-24.921633361173996,-5.970061511218868,[0.06666667],0.3553634086336706,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,-2.7217028476873346e-06,tensor(-14.7356),"[np.float64(0.5913845067262713), np.float64(9.122667923648766), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
366,366,-24.943057714201725,-5.973907770235005,[0.06666667],0.3557395522403168,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,1.2807825058832835e-05,tensor(6.4471),"[np.float64(0.591279333450779), np.float64(9.122679113589585), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
367,367,-24.966276401700462,-5.978066835943142,[0.06666667],0.3560927739238295,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,2.0194632734526032e-05,tensor(6.4474),"[np.float64(0.5911706062214742), np.float64(9.122690928613878), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
368,368,-24.990975981147848,-5.982476138966803,[0.06666667],0.3564221244608587,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,2.1067046569879328e-05,tensor(6.4477),"[np.float64(0.5910590776006062), np.float64(9.122703243427818), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
369,369,-25.01686025537236,-5.9870856243741395,[0.06666667],0.35673233020057243,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,1.6727742386715075e-05,tensor(6.4479),"[np.float64(0.5909453494302674), np.float64(9.122715957816009), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
370,370,-25.04369226587839,-5.991855248746291,[0.06666667],0.357027174970994,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,8.218872639541114e-06,tensor(6.4481),"[np.float64(0.5908299027472368), np.float64(9.122728991621798), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
